,count,alive,healthy,boroname,nta,nta_name,area (sq-ft),Median Income,Margin of Error,fraction alive,fraction healthy,density
36047019400,166,154,145,Brooklyn,BK30,Dyker Heights,1920211.75546,46071.0,20449,0.927710843373,0.873493975904,8.01994881878e-05
36047019500,308,295,290,Brooklyn,BK69,Clinton Hill,1475082.70783,84187.0,8468,0.957792207792,0.941558441558,0.000199988786008
36047019600,215,206,195,Brooklyn,BK30,Dyker Heights,2027285.92177,48382.0,11075,0.958139534884,0.906976744186,0.000101613688423
36047019700,402,386,375,Brooklyn,BK69,Clinton Hill,1828072.20608,83650.0,22257,0.960199004975,0.932835820896,0.000211151396929
36047019800,125,121,116,Brooklyn,BK30,Dyker Heights,1450201.49676,61875.0,13390,0.968,0.928,8.34366812269e-05
36047019900,313,297,292,Brooklyn,BK69,Clinton Hill,2037876.6031,67656.0,17672,0.948881789137,0.932907348243,0.000145739933197
36047020000,166,159,159,Brooklyn,BK30,Dyker Heights,1451580.25557,58000.0,13111,0.957831325301,0.957831325301,0.00010953579686
36047020100,333,324,320,Brooklyn,BK69,Clinton Hill,1884866.88194,84844.0,12153,0.972972972973,0.960960960961,0.000171895428321
36047020200,170,166,164,Brooklyn,BK30,Dyker Heights,1451352.49188,95152.0,40038,0.976470588235,0.964705882353,0.000114376073992
36047020300,196,193,183,Brooklyn,BK64,Prospect Heights,1512111.02421,106250.0,20815,0.984693877551,0.933673469388,0.000127636130489
36047020400,188,181,178,Brooklyn,BK30,Dyker Heights,1450945.78399,65598.0,11895,0.962765957447,0.946808510638,0.000124746218637
36047020500,248,244,233,Brooklyn,BK64,Prospect Heights,1718969.92603,78000.0,10479,0.983870967742,0.939516129032,0.000141945473452
36047020600,200,193,181,Brooklyn,BK30,Dyker Heights,1833507.18619,89743.0,9012,0.965,0.905,0.00010526274533
36047020700,273,263,252,Brooklyn,BK64,Prospect Heights,1464504.94452,97353.0,18837,0.96336996337,0.923076923077,0.000179582869272
36047020800,149,144,140,Brooklyn,BK30,Dyker Heights,1542688.99694,56003.0,8180,0.96644295302,0.939597315436,9.33435062321e-05
36047021000,125,118,114,Brooklyn,BK30,Dyker Heights,1614539.93249,44722.0,12947,0.944,0.912,7.30858355532e-05
36047021100,140,135,131,Brooklyn,BK68,Fort Greene,1892154.22747,43000.0,9371,0.964285714286,0.935714285714,7.1347249627e-05
36047021200,207,194,190,Brooklyn,BK30,Dyker Heights,2054324.46666,35330.0,7420,0.937198067633,0.917874396135,9.44349362277e-05
36047021300,226,220,219,Brooklyn,BK63,Crown Heights South,1989394.79431,38750.0,6123,0.973451327434,0.969026548673,0.000110586395737
36047021400,149,146,144,Brooklyn,BK88,Borough Park,1808036.31237,55184.0,5431,0.979865771812,0.96644295302,8.07505905723e-05
36047021500,278,266,258,Brooklyn,BK64,Prospect Heights,1590547.911,61723.0,10943,0.956834532374,0.928057553957,0.000167237967596
36047021600,229,221,215,Brooklyn,BK88,Borough Park,1810243.92639,35682.0,5528,0.965065502183,0.938864628821,0.000122082994882
36047021700,178,175,169,Brooklyn,BK61,Crown Heights North,1281458.04769,54595.0,10001,0.983146067416,0.949438202247,0.000136563190902
36047021800,240,236,231,Brooklyn,BK88,Borough Park,1698856.96751,35721.0,14842,0.983333333333,0.9625,0.000138916933275
36047021900,266,253,237,Brooklyn,BK61,Crown Heights North,1582742.16433,55758.0,7651,0.951127819549,0.890977443609,0.000159849156547
36047022000,228,222,214,Brooklyn,BK88,Borough Park,2091173.16068,30861.0,5263,0.973684210526,0.938596491228,0.000106160505583
36047022100,207,201,191,Brooklyn,BK61,Crown Heights North,1617936.88124,37140.0,12288,0.971014492754,0.92270531401,0.000124232287632
36047022200,198,191,181,Brooklyn,BK88,Borough Park,1896474.05051,35094.0,9138,0.964646464646,0.914141414141,0.000100713215638
36047022400,160,154,150,Brooklyn,BK88,Borough Park,1890190.84494,37271.0,6327,0.9625,0.9375,8.14732546252e-05
36047022600,71,70,68,Brooklyn,BK88,Borough Park,1680920.14089,48269.0,16028,0.985915492958,0.957746478873,4.16438582043e-05
36047022700,306,297,280,Brooklyn,BK69,Clinton Hill,2588318.21641,53363.0,8368,0.970588235294,0.915032679739,0.000114746323739
36047022800,213,206,200,Brooklyn,BK88,Borough Park,1801521.3156,30913.0,5721,0.967136150235,0.93896713615,0.000114347800504
36047022900,287,277,272,Brooklyn,BK69,Clinton Hill,1849568.40401,51645.0,13885,0.965156794425,0.947735191638,0.000149764669098
36047023000,206,202,195,Brooklyn,BK88,Borough Park,1624924.5832,31102.0,7078,0.980582524272,0.946601941748,0.000124313461738
36047023100,284,281,279,Brooklyn,BK69,Clinton Hill,1716029.90712,77039.0,8111,0.989436619718,0.982394366197,0.000163750059853
36047023200,288,282,280,Brooklyn,BK88,Borough Park,2436821.50259,33801.0,3440,0.979166666667,0.972222222222,0.000115724520528
36047023300,212,207,199,Brooklyn,BK75,Bedford,1849442.02566,33141.0,6249,0.97641509434,0.938679245283,0.000111925649535
36047023400,235,221,217,Brooklyn,BK88,Borough Park,1827230.61429,24978.0,5998,0.940425531915,0.923404255319,0.00012094806111
36047023500,173,165,158,Brooklyn,BK69,Clinton Hill,1523725.76704,45406.0,9075,0.953757225434,0.913294797688,0.000108287202047
36047023600,250,234,221,Brooklyn,BK88,Borough Park,1828207.77662,24240.0,2791,0.936,0.884,0.000127994204484
36047023800,298,279,253,Brooklyn,BK88,Borough Park,1828765.82178,29050.0,4749,0.936241610738,0.848993288591,0.000152561906329
36047024000,210,195,193,Brooklyn,BK88,Borough Park,1827206.39305,26823.0,4395,0.928571428571,0.919047619048,0.000106720292104
36047024100,149,140,137,Brooklyn,BK75,Bedford,1939949.84007,60815.0,12400,0.939597315436,0.919463087248,7.21668143723e-05
36047024200,199,190,189,Brooklyn,BK88,Borough Park,2061125.04683,38333.0,11956,0.954773869347,0.949748743719,9.21826651383e-05
36047024300,196,195,194,Brooklyn,BK75,Bedford,1661539.49007,54505.0,9250,0.994897959184,0.989795918367,0.000117361038462
36047024400,157,152,148,Brooklyn,BK88,Borough Park,1670948.3485,48611.0,10710,0.968152866242,0.942675159236,9.09663067302e-05
36047024500,259,254,250,Brooklyn,BK75,Bedford,1795931.61813,51605.0,7426,0.980694980695,0.965250965251,0.000141430774666
36047024600,154,149,147,Brooklyn,BK88,Borough Park,1845582.93498,45417.0,10349,0.967532467532,0.954545454545,8.07332995857e-05
36047024700,183,182,167,Brooklyn,BK61,Crown Heights North,2028330.42548,42308.0,7668,0.994535519126,0.912568306011,8.97289700503e-05
36047024800,93,86,86,Brooklyn,BK28,Bensonhurst West,1895137.51903,46310.0,11455,0.924731182796,0.924731182796,4.53792926035e-05
36047024900,257,253,251,Brooklyn,BK75,Bedford,1813352.67282,48315.0,10838,0.984435797665,0.976653696498,0.000139520570815
36047025000,94,88,85,Brooklyn,BK28,Bensonhurst West,1867289.95274,46190.0,12997,0.936170212766,0.904255319149,4.71271212437e-05
36047025100,168,164,159,Brooklyn,BK75,Bedford,1490422.81952,27125.0,11145,0.97619047619,0.946428571429,0.000110035889046
36047025200,207,201,198,Brooklyn,BK28,Bensonhurst West,1950979.09526,42302.0,12576,0.971014492754,0.95652173913,0.000103025194113
36047025300,195,192,190,Brooklyn,BK75,Bedford,1741981.22357,43491.0,20986,0.984615384615,0.974358974359,0.000110219328086
36047025400,153,149,143,Brooklyn,BK28,Bensonhurst West,1888611.58176,48261.0,11325,0.97385620915,0.934640522876,7.88939353327e-05
36047025500,50,48,45,Brooklyn,BK75,Bedford,1492220.43355,22500.0,5966,0.96,0.9,3.21668293241e-05
36047025600,198,191,178,Brooklyn,BK28,Bensonhurst West,1869263.07038,53036.0,20270,0.964646464646,0.89898989899,0.000102179304254
36047025700,184,169,165,Brooklyn,BK75,Bedford,1949087.29637,51310.0,12985,0.91847826087,0.896739130435,8.67072502677e-05
36047025800,241,232,219,Brooklyn,BK28,Bensonhurst West,1832115.62479,37917.0,9428,0.96265560166,0.908713692946,0.000126629562491
36047025901,103,97,91,Brooklyn,BK75,Bedford,863635.766948,41289.0,9946,0.941747572816,0.883495145631,0.000112315867073
36047025902,7,7,7,Brooklyn,BK75,Bedford,642013.904025,16140.0,4738,1.0,1.0,1.0903190657e-05
36047026000,178,171,165,Brooklyn,BK28,Bensonhurst West,1753286.17156,50123.0,8292,0.960674157303,0.926966292135,9.7531140537e-05
36047026100,279,267,262,Brooklyn,BK75,Bedford,2146490.18931,38859.0,13993,0.956989247312,0.939068100358,0.00012438910801
36047026200,203,199,199,Brooklyn,BK28,Bensonhurst West,1699503.05751,57121.0,8108,0.980295566502,0.980295566502,0.000117093052066
36047026300,147,145,143,Brooklyn,BK75,Bedford,1287405.97132,39861.0,16116,0.986394557823,0.972789115646,0.000112629584785
36047026400,241,234,230,Brooklyn,BK28,Bensonhurst West,2038976.30375,47336.0,9252,0.970954356846,0.954356846473,0.000114763472027
36047026500,259,255,243,Brooklyn,BK75,Bedford,1718284.14699,51050.0,23649,0.984555984556,0.938223938224,0.000148403860006
36047026600,234,226,217,Brooklyn,BK28,Bensonhurst West,1785503.08642,50580.0,13381,0.965811965812,0.92735042735,0.000126574970225
36047026700,309,297,293,Brooklyn,BK75,Bedford,1717367.87727,41458.0,9489,0.961165048544,0.948220064725,0.000172939067937
36047026800,264,259,252,Brooklyn,BK28,Bensonhurst West,1926489.20442,44548.0,20123,0.981060606061,0.954545454545,0.000134441448935
36047026900,183,181,176,Brooklyn,BK75,Bedford,1441848.77189,48841.0,9463,0.989071038251,0.96174863388,0.000125533276117
36047027000,155,149,142,Brooklyn,BK28,Bensonhurst West,1444005.57968,50490.0,16745,0.961290322581,0.916129032258,0.000103185196856
36047027100,290,281,275,Brooklyn,BK61,Crown Heights North,2767086.52468,37104.0,8010,0.968965517241,0.948275862069,0.000101550854118
36047027200,156,151,150,Brooklyn,BK28,Bensonhurst West,1422363.40303,50982.0,12322,0.967948717949,0.961538461538,0.000106161336602
36047027300,218,213,211,Brooklyn,BK35,Stuyvesant Heights,1611451.00502,34297.0,6892,0.977064220183,0.967889908257,0.000132179010926
36047027400,129,124,123,Brooklyn,BK28,Bensonhurst West,1758627.06977,42266.0,16340,0.961240310078,0.953488372093,7.05095481194e-05
36047027500,258,254,248,Brooklyn,BK35,Stuyvesant Heights,1743574.56294,55990.0,11683,0.984496124031,0.961240310078,0.000145677738939
36047027600,144,134,129,Brooklyn,BK28,Bensonhurst West,1607862.58044,46194.0,12781,0.930555555556,0.895833333333,8.33404556024e-05
36047027700,296,280,265,Brooklyn,BK35,Stuyvesant Heights,1745688.27632,37875.0,9635,0.945945945946,0.89527027027,0.000160395188418
36047027800,136,132,128,Brooklyn,BK28,Bensonhurst West,1727742.07748,47917.0,16737,0.970588235294,0.941176470588,7.64002924514e-05
36047027900,184,181,174,Brooklyn,BK35,Stuyvesant Heights,1743087.9778,57869.0,18552,0.983695652174,0.945652173913,0.000103838705966
36047028000,115,112,110,Brooklyn,BK27,Bath Beach,1494252.28477,56974.0,8170,0.973913043478,0.95652173913,7.49538756886e-05
36047028100,247,239,231,Brooklyn,BK35,Stuyvesant Heights,1743468.12422,25082.0,9360,0.967611336032,0.935222672065,0.000137083091271
36047028200,167,160,152,Brooklyn,BK27,Bath Beach,1826159.07425,41974.0,5858,0.958083832335,0.910179640719,8.7615587413e-05
36047028300,148,139,135,Brooklyn,BK35,Stuyvesant Heights,1311680.72397,32917.0,11228,0.939189189189,0.912162162162,0.000105970910039
36047028400,132,128,125,Brooklyn,BK28,Bensonhurst West,1768012.32699,51849.0,6661,0.969696969697,0.94696969697,7.23976852684e-05
36047028501,47,46,44,Brooklyn,BK78,Bushwick South,895739.69679,84861.0,21924,0.978723404255,0.936170212766,5.13542049826e-05
36047028502,4,4,4,Brooklyn,BK35,Stuyvesant Heights,1290359.37465,15135.0,3217,1.0,1.0,3.09991160492e-06
36047028600,105,100,100,Brooklyn,BK27,Bath Beach,1901157.60395,43828.0,14396,0.952380952381,0.952380952381,5.25995318811e-05
36047028700,160,155,148,Brooklyn,BK35,Stuyvesant Heights,1601115.47128,30755.0,6763,0.96875,0.925,9.68075087527e-05
36047028800,176,171,167,Brooklyn,BK28,Bensonhurst West,1644934.16393,41786.0,5628,0.971590909091,0.948863636364,0.000103955528282
36047028900,227,221,220,Brooklyn,BK35,Stuyvesant Heights,1784157.59657,39570.0,11236,0.973568281938,0.969162995595,0.000123867981408
36047029000,100,96,93,Brooklyn,BK28,Bensonhurst West,1665073.45754,45179.0,8920,0.96,0.93,5.76551139923e-05
36047029100,186,182,180,Brooklyn,BK35,Stuyvesant Heights,1772059.65213,35521.0,17587,0.978494623656,0.967741935484,0.000102705346167
36047029200,159,149,145,Brooklyn,BK27,Bath Beach,2183295.69165,42740.0,8813,0.937106918239,0.911949685535,6.82454513925e-05
36047029300,257,250,240,Brooklyn,BK35,Stuyvesant Heights,1770060.57626,30479.0,3309,0.972762645914,0.933852140078,0.000141238104138
36047029400,54,52,51,Brooklyn,BK28,Bensonhurst West,2039332.55243,53625.0,11283,0.962962962963,0.944444444444,2.54985386949e-05
36047029500,274,269,264,Brooklyn,BK35,Stuyvesant Heights,1771508.22579,54276.0,9409,0.981751824818,0.963503649635,0.000151848010686
36047029600,184,171,166,Brooklyn,BK28,Bensonhurst West,2300496.59548,44875.0,24248,0.929347826087,0.902173913043,7.43317770328e-05
36047029700,384,377,373,Brooklyn,BK61,Crown Heights North,2212768.01658,50260.0,10330,0.981770833333,0.971354166667,0.000170374841454
36047029800,247,233,232,Brooklyn,BK29,Bensonhurst East,2379873.95925,55938.0,10588,0.943319838057,0.939271255061,9.79043445113e-05
36047029900,209,203,191,Brooklyn,BK61,Crown Heights North,1597886.1959,22734.0,6817,0.971291866029,0.913875598086,0.000127042839797
36047030000,194,185,182,Brooklyn,BK29,Bensonhurst East,2099450.97066,64615.0,14906,0.953608247423,0.938144329897,8.81182759614e-05
36047030100,186,178,167,Brooklyn,BK79,Ocean Hill,2133891.72942,44911.0,16071,0.956989247312,0.897849462366,8.34156661024e-05
36047030200,190,186,184,Brooklyn,BK29,Bensonhurst East,2273119.85822,60370.0,15348,0.978947368421,0.968421052632,8.1825865595e-05
36047030300,383,365,361,Brooklyn,BK79,Ocean Hill,2690239.58615,19696.0,7336,0.953002610966,0.942558746736,0.000135675648325
36047030400,217,211,203,Brooklyn,BK29,Bensonhurst East,4990405.33732,37837.0,8685,0.972350230415,0.935483870968,4.22811346449e-05
36047030500,334,323,300,Brooklyn,BK61,Crown Heights North,3474329.2756,65701.0,15104,0.967065868263,0.898203592814,9.29675843532e-05
36047030600,142,130,126,Brooklyn,BK26,Gravesend,2084709.5884,60132.0,30964,0.915492957746,0.887323943662,6.23588056213e-05
36047030700,152,148,143,Brooklyn,BK61,Crown Heights North,2805795.20454,24706.0,7445,0.973684210526,0.940789473684,5.27479695455e-05
36047030800,114,110,108,Brooklyn,BK26,Gravesend,7193619.67806,50189.0,15307,0.964912280702,0.947368421053,1.52913282774e-05
36047030900,177,173,170,Brooklyn,BK61,Crown Heights North,1587377.38042,29375.0,5851,0.977401129944,0.960451977401,0.000108984796013
36047031100,174,157,152,Brooklyn,BK61,Crown Heights North,1587578.98763,41683.0,10342,0.902298850575,0.873563218391,9.88927172905e-05
36047031300,194,186,170,Brooklyn,BK61,Crown Heights North,1832521.65859,34817.0,7142,0.958762886598,0.876288659794,0.000101499482491
36047031400,306,284,271,Brooklyn,BK26,Gravesend,8954916.00372,40486.0,9759,0.928104575163,0.885620915033,3.1714423662e-05
36047031500,245,236,232,Brooklyn,BK61,Crown Heights North,1886108.10801,54113.0,4593,0.963265306122,0.94693877551,0.000125125383321
36047031701,176,175,172,Brooklyn,BK61,Crown Heights North,1504293.97009,50205.0,9433,0.994318181818,0.977272727273,0.00011633364454
36047031702,273,267,260,Brooklyn,BK61,Crown Heights North,1500336.66225,53111.0,10450,0.978021978022,0.952380952381,0.000177960058378
36047031900,199,196,190,Brooklyn,BK63,Crown Heights South,1631610.67387,40744.0,7181,0.984924623116,0.954773869347,0.000120126696361
36047032100,260,246,237,Brooklyn,BK63,Crown Heights South,1724842.1289,41094.0,6657,0.946153846154,0.911538461538,0.00014262174832
36047032300,276,271,254,Brooklyn,BK63,Crown Heights South,1862860.63114,53851.0,7673,0.981884057971,0.920289855072,0.000145475187714
36047032500,241,233,227,Brooklyn,BK63,Crown Heights South,1812075.23126,43245.0,6238,0.966804979253,0.941908713693,0.000128581857961
36047032600,258,232,217,Brooklyn,BK21,Seagate-Coney Island,3542642.32503,20833.0,3071,0.899224806202,0.841085271318,6.54878417617e-05
36047032700,199,195,190,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1908911.95327,47153.0,14984,0.979899497487,0.954773869347,0.000102152432786
36047032800,265,235,228,Brooklyn,BK21,Seagate-Coney Island,2507368.97843,45357.0,15745,0.88679245283,0.860377358491,9.37237407105e-05
36047032900,223,220,220,Brooklyn,BK60,Prospect Lefferts Gardens-Wingate,1683542.51814,47578.0,23692,0.986547085202,0.986547085202,0.000130676830332
36047033000,132,118,102,Brooklyn,BK21,Seagate-Coney Island,3857674.4183,23007.0,5427,0.893939393939,0.772727272727,3.05883771425e-05
36047033100,218,213,205,Brooklyn,BK63,Crown Heights South,1533546.71302,39301.0,6317,0.977064220183,0.940366972477,0.000138893714936
36047033300,165,156,152,Brooklyn,BK63,Crown Heights South,2005662.9602,44608.0,5404,0.945454545455,0.921212121212,7.77797681343e-05
36047033500,223,217,217,Brooklyn,BK63,Crown Heights South,1944377.62495,61164.0,11126,0.973094170404,0.973094170404,0.000111603835189
36047033600,50,46,42,Brooklyn,BK21,Seagate-Coney Island,7240126.82749,62649.0,10353,0.92,0.84,6.35347986244e-06
36047033700,560,542,524,Brooklyn,BK61,Crown Heights North,2126882.10092,48114.0,11306,0.967857142857,0.935714285714,0.000254833119224
36047033900,195,190,187,Brooklyn,BK61,Crown Heights North,1945657.67257,34231.0,8860,0.974358974359,0.958974358974,9.76533553043e-05
36047034000,112,101,91,Brooklyn,BK21,Seagate-Coney Island,1414475.85982,17574.0,5311,0.901785714286,0.8125,7.14045413351e-05
36047034100,149,139,124,Brooklyn,BK61,Crown Heights North,1504308.07143,50417.0,7767,0.93288590604,0.832214765101,9.24012857738e-05
36047034200,214,187,175,Brooklyn,BK21,Seagate-Coney Island,2475181.54176,16656.0,2291,0.873831775701,0.817757009346,7.55500139465e-05
36047034300,129,125,118,Brooklyn,BK61,Crown Heights North,1745164.21497,25019.0,2841,0.968992248062,0.914728682171,7.16264973392e-05
36047034500,189,182,176,Brooklyn,BK61,Crown Heights North,1759937.3963,31701.0,8934,0.962962962963,0.931216931217,0.000103412769331
36047034700,170,162,158,Brooklyn,BK61,Crown Heights North,1505056.73892,29114.0,21218,0.952941176471,0.929411764706,0.000107637138063
36047034800,270,251,234,Brooklyn,BK21,Seagate-Coney Island,6981595.34497,46346.0,23463,0.92962962963,0.866666666667,3.59516682932e-05
36047034900,204,196,190,Brooklyn,BK61,Crown Heights North,1756872.7665,29754.0,5742,0.960784313725,0.93137254902,0.000111561863635
36047035000,26,24,24,Brooklyn,BK23,West Brighton,2123245.36252,30889.0,11175,0.923076923077,0.923076923077,1.13034510395e-05
36047035100,225,207,200,Brooklyn,BK61,Crown Heights North,1755149.80755,24519.0,11396,0.92,0.888888888889,0.000117938650655
36047035200,194,187,175,Brooklyn,BK21,Seagate-Coney Island,10716810.2592,11011.0,1485,0.963917525773,0.90206185567,1.74492218745e-05
36047035300,264,256,252,Brooklyn,BK61,Crown Heights North,1755455.71973,39934.0,8886,0.969696969697,0.954545454545,0.000145831078006
36047035400,202,193,187,Brooklyn,BK23,West Brighton,4052038.48111,53158.0,13323,0.955445544554,0.925742574257,4.76303472684e-05
36047035500,173,165,162,Brooklyn,BK63,Crown Heights South,1485518.48596,39850.0,13650,0.953757225434,0.936416184971,0.000111072330341
36047035601,65,64,59,Brooklyn,BK23,West Brighton,719554.06302,35954.0,17123,0.984615384615,0.907692307692,8.89439769562e-05
36047035602,193,178,174,Brooklyn,BK23,West Brighton,1843931.18097,32348.0,10821,0.922279792746,0.901554404145,9.65328868219e-05
36047035700,236,225,220,Brooklyn,BK61,Crown Heights North,1967031.03999,21227.0,4769,0.953389830508,0.932203389831,0.00011438558692
